parent,parenttype,parentfield,idx,fieldname,label,fieldtype,options,reqd,unique,read_only,hidden,in_list_view,in_filter,in_global_search,in_standard_filter,permlevel,depends_on,mandatory_depends_on,read_only_depends_on,default,description,collapsible,length,precision,modified
Accounts Settings,DocType,fields,47,auto_reconcile_payments,Auto Reconcile Payments,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,48,auto_reconciliation_job_trigger,Auto Reconciliation Job Trigger,Int,,0,0,0,0,0,0,0,0,0,,,,15,Interval should be between 1 to 59 MInutes,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,49,reconciliation_queue_size,Reconciliation Queue Size,Int,,0,0,0,0,0,0,0,0,0,,,,5,Documents Processed on each trigger. Queue Size should be between 5 and 100,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,50,column_break_resa,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,51,exchange_gain_loss_posting_date,Posting Date Inheritance for Exchange Gain / Loss,Select,"Invoice
Payment
Reconciliation Date",0,0,0,0,0,0,0,0,0,,,,Payment,Only applies for Normal Payments,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,52,invoicing_settings_tab,Credit Limits,Tab Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,53,accounts_transactions_settings_section,Credit Limit Settings,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,54,over_billing_allowance,Over Billing Allowance (%),Currency,,0,0,0,0,0,0,0,0,0,,,,,"The percentage you are allowed to bill more against the amount ordered. For example, if the order value is $100 for an item and tolerance is set as 10%, then you are allowed to bill up to $110 ",0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,55,column_break_11,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,56,role_allowed_to_over_bill,Role Allowed to Over Bill ,Link,Role,0,0,0,0,0,0,0,0,0,,,,,Users with this role are allowed to over bill above the allowance percentage,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,57,credit_controller,Role allowed to bypass Credit Limit,Link,Role,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,58,make_payment_via_journal_entry,Make Payment via Journal Entry,Check,,0,0,0,1,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,59,assets_tab,Assets,Tab Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,60,asset_settings_section,Asset Settings,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,61,calculate_depr_using_total_days,Calculate daily depreciation using total days in depreciation period,Check,,0,0,0,0,0,0,0,0,0,,,,0,"Enable this option to calculate daily depreciation by considering the total number of days in the entire depreciation period, (including leap years) while using daily pro-rata based depreciation",0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,62,column_break_gjcc,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,63,book_asset_depreciation_entry_automatically,Book Asset Depreciation Entry Automatically,Check,,0,0,0,0,0,0,0,0,0,,,,1,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,64,role_to_notify_on_depreciation_failure,Role to Notify on Depreciation Failure,Link,Role,0,0,0,0,0,0,0,0,0,,,,,Users with this role will be notified if the asset depreciation gets failed,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,65,closing_settings_tab,Accounts Closing,Tab Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,66,period_closing_settings_section,Period Closing Settings,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,67,ignore_account_closing_balance,Ignore Account Closing Balance,Check,,0,0,0,0,0,0,0,0,0,,,,0,Financial reports will be generated using GL Entry doctypes (should be enabled if Period Closing Voucher is not posted for all years sequentially or missing) ,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,68,use_legacy_controller_for_pcv,Use Legacy Controller For Period Closing Voucher,Check,,0,0,0,0,0,0,0,0,0,,,,1,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,69,column_break_25,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,70,reports_tab,Reports,Tab Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,71,remarks_section,Remarks Column Length,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,72,general_ledger_remarks_length,General Ledger,Int,,0,0,0,0,0,0,0,0,0,,,,0,Truncates 'Remarks' column to set character length,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,73,column_break_lvjk,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,74,receivable_payable_remarks_length,Accounts Receivable/Payable,Int,,0,0,0,0,0,0,0,0,0,,,,0,Truncates 'Remarks' column to set character length,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,75,accounts_receivable_payable_tuning_section,Accounts Receivable / Payable Tuning,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,76,receivable_payable_fetch_method,Data Fetch Method,Select,"Buffered Cursor
UnBuffered Cursor
Raw SQL",0,0,0,0,0,0,0,0,0,,,,Buffered Cursor,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,77,default_ageing_range,Default Ageing Range,Data,,0,0,0,0,0,0,0,0,0,,,,"30, 60, 90, 120",,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,78,column_break_ntmi,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,79,drop_ar_procedures,Drop Procedures,Button,,0,0,0,0,0,0,0,0,0,"eval:doc.receivable_payable_fetch_method == ""Raw SQL""",,,,Drops existing SQL Procedures and Function setup by Accounts Receivable report,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,80,legacy_section,Legacy Fields,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,81,ignore_is_opening_check_for_reporting,Ignore Is Opening check for reporting,Check,,0,0,0,0,0,0,0,0,0,,,,0,Ignores legacy Is Opening field in GL Entry that allows adding opening balance post the system is in use while generating reports,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,82,tab_break_dpet,Others,Tab Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,83,chart_of_accounts_section,Chart Of Accounts,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,84,show_balance_in_coa,Show Balances in Chart Of Accounts,Check,,0,0,0,0,0,0,0,0,0,,,,1,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,85,banking_section,Banking,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,86,enable_party_matching,Enable Automatic Party Matching,Check,,0,0,0,0,0,0,0,0,0,,,,0,Auto match and set the Party in Bank Transactions,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,87,enable_fuzzy_matching,Enable Fuzzy Matching,Check,,0,0,0,0,0,0,0,0,0,enable_party_matching,,,0,Approximately match the description/party name against parties,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,88,payment_request_section,Payment Request,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,89,create_pr_in_draft_status,Create in Draft Status,Check,,0,0,0,0,0,0,0,0,0,,,,1,Payment Requests made from Sales / Purchase Invoice will be put in Draft explicitly,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,90,budget_section,Budget,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:09.010085
Accounts Settings,DocType,fields,91,use_legacy_budget_controller,Use Legacy Budget Controller,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:08:09.010085
Activity Cost,DocType,fields,1,activity_type,Activity Type,Link,Activity Type,1,0,0,0,1,0,0,1,0,,,,,,0,0,,2026-02-13 14:08:16.506057
Activity Cost,DocType,fields,2,employee,Employee,Link,Employee,0,0,0,0,0,0,0,1,0,,,,,,0,0,,2026-02-13 14:08:16.506057
Activity Cost,DocType,fields,3,column_break_2,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:16.506057
Activity Cost,DocType,fields,4,employee_name,Employee Name,Data,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:16.506057
Activity Cost,DocType,fields,5,department,Department,Link,Department,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:16.506057
Activity Cost,DocType,fields,6,section_break_4,,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:16.506057
Activity Cost,DocType,fields,7,billing_rate,Billing Rate,Currency,,0,0,0,0,0,0,0,0,0,,,,0,per hour,0,0,,2026-02-13 14:08:16.506057
Activity Cost,DocType,fields,8,column_break_6,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:16.506057
Activity Cost,DocType,fields,9,costing_rate,Costing Rate,Currency,,0,0,0,0,0,0,0,0,0,,,,0,per hour,0,0,,2026-02-13 14:08:16.506057
Activity Cost,DocType,fields,10,title,title,Data,,0,0,1,1,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:16.506057
Activity Log,DocType,fields,1,subject,Subject,Small Text,,1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:48.846743
Activity Log,DocType,fields,2,section_break_8,,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:48.846743
Activity Log,DocType,fields,3,content,Message,Text Editor,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:48.846743
Activity Log,DocType,fields,4,column_break_5,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:48.846743
Activity Log,DocType,fields,5,additional_info,More Information,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,1,0,,2026-02-13 14:07:48.846743
Activity Log,DocType,fields,6,communication_date,Date,Datetime,,0,0,0,0,0,0,0,0,0,,,,Now,,0,0,,2026-02-13 14:07:48.846743
Activity Log,DocType,fields,7,ip_address,IP Address,Data,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:48.846743
Activity Log,DocType,fields,8,column_break_7,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:48.846743
Activity Log,DocType,fields,9,operation,Operation,Select,"
Login
Logout
Impersonate",0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:48.846743
Activity Log,DocType,fields,10,status,Status,Select,"
Success
Failed
Linked
Closed",0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:48.846743
Activity Log,DocType,fields,11,reference_section,Reference,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,1,0,,2026-02-13 14:07:48.846743
Activity Log,DocType,fields,12,reference_doctype,Reference Document Type,Link,DocType,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:48.846743
Activity Log,DocType,fields,13,reference_name,Reference Name,Dynamic Link,reference_doctype,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:48.846743
Activity Log,DocType,fields,14,reference_owner,Reference Owner,Read Only,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:48.846743
Activity Log,DocType,fields,15,column_break_14,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:48.846743
Activity Log,DocType,fields,16,timeline_doctype,Timeline DocType,Link,DocType,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:48.846743
Activity Log,DocType,fields,17,timeline_name,Timeline Name,Dynamic Link,timeline_doctype,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:48.846743
Activity Log,DocType,fields,18,link_doctype,Link DocType,Link,DocType,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:48.846743
Activity Log,DocType,fields,19,link_name,Link Name,Dynamic Link,link_doctype,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:48.846743
Activity Log,DocType,fields,20,user,User,Link,User,0,0,1,0,0,0,0,0,0,,,,__user,,0,0,,2026-02-13 14:07:48.846743
Activity Log,DocType,fields,21,full_name,Full Name,Data,,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:48.846743
Activity Type,DocType,fields,1,activity_type,Activity Type,Data,,1,1,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:16.662373
Activity Type,DocType,fields,2,costing_rate,Default Costing Rate,Currency,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:16.662373
Activity Type,DocType,fields,3,column_break_3,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:16.662373
Activity Type,DocType,fields,4,billing_rate,Default Billing Rate,Currency,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:16.662373
Activity Type,DocType,fields,5,disabled,Disabled,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:08:16.662373
Address,DocType,fields,1,address_details,,Section Break,fa fa-map-marker,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:57.911565
Address,DocType,fields,2,address_title,Address Title,Data,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:57.911565
Address,DocType,fields,3,address_type,Address Type,Select,"Billing
Shipping
Office
Personal
Plant
Postal
Shop
Subsidiary
Warehouse
Current
Permanent
Other",1,0,0,0,1,0,0,1,0,,,,,,0,0,,2026-02-13 14:07:57.911565
Address,DocType,fields,4,address_line1,Address Line 1,Data,,1,0,0,0,0,0,0,0,0,,,,,,0,240,,2026-02-13 14:07:57.911565
Address,DocType,fields,5,address_line2,Address Line 2,Data,,0,0,0,0,0,0,0,0,0,,,,,,0,240,,2026-02-13 14:07:57.911565
Address,DocType,fields,6,city,City/Town,Data,,1,0,0,0,1,0,1,0,0,,,,,,0,0,,2026-02-13 14:07:57.911565
Address,DocType,fields,7,county,County,Data,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:57.911565
Address,DocType,fields,8,state,State/Province,Data,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:57.911565
Address,DocType,fields,9,country,Country,Link,Country,1,0,0,0,0,0,1,1,0,,,,,,0,0,,2026-02-13 14:07:57.911565
Address,DocType,fields,10,pincode,Postal Code,Data,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:57.911565
Address,DocType,fields,11,column_break0,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:57.911565
Address,DocType,fields,12,email_id,Email Address,Data,Email,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:57.911565
Address,DocType,fields,13,phone,Phone,Data,Phone,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:57.911565
Address,DocType,fields,14,fax,Fax,Data,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:57.911565
Address,DocType,fields,15,is_primary_address,Preferred Billing Address,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:07:57.911565
Address,DocType,fields,16,is_shipping_address,Preferred Shipping Address,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:07:57.911565
Address,DocType,fields,17,disabled,Disabled,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:07:57.911565
Address,DocType,fields,18,linked_with,Reference,Section Break,fa fa-pushpin,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:57.911565
Address,DocType,fields,19,links,Links,Table,Dynamic Link,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:07:57.911565
Address Template,DocType,fields,1,country,Country,Link,Country,1,1,0,0,1,0,0,1,0,,,,,,0,0,,2026-02-13 14:07:57.825366
Address Template,DocType,fields,2,is_default,Is Default,Check,,0,0,0,0,1,0,0,0,0,,,,0,This format is used if country specific format is not found,0,0,,2026-02-13 14:07:57.825366
Address Template,DocType,fields,3,template,Template,Code,,0,0,0,0,0,0,0,0,0,,,,,"<h4>Default Template</h4>
<p>Uses <a href=""http://jinja.pocoo.org/docs/templates/"">Jinja Templating</a> and all the fields of Address (including Custom Fields if any) will be available</p>
<pre><code>{{ address_line1 }}&lt;br&gt;
{% if address_line2 %}{{ address_line2 }}&lt;br&gt;{% endif -%}
{{ city }}&lt;br&gt;
{% if state %}{{ state }}&lt;br&gt;{% endif -%}
{% if pincode %} PIN:  {{ pincode }}&lt;br&gt;{% endif -%}
{{ country }}&lt;br&gt;
{% if phone %}Phone: {{ phone }}&lt;br&gt;{% endif -%}
{% if fax %}Fax: {{ fax }}&lt;br&gt;{% endif -%}
{% if email_id %}Email: {{ email_id }}&lt;br&gt;{% endif -%}
</code></pre>",0,0,,2026-02-13 14:07:57.825366
Advance Payment Ledger Entry,DocType,fields,1,company,Company,Link,Company,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:01.561402
Advance Payment Ledger Entry,DocType,fields,2,voucher_type,Voucher Type,Link,DocType,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:01.561402
Advance Payment Ledger Entry,DocType,fields,3,voucher_no,Voucher No,Dynamic Link,voucher_type,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:01.561402
Advance Payment Ledger Entry,DocType,fields,4,against_voucher_type,Against Voucher Type,Link,DocType,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:01.561402
Advance Payment Ledger Entry,DocType,fields,5,against_voucher_no,Against Voucher No,Dynamic Link,against_voucher_type,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:01.561402
Advance Payment Ledger Entry,DocType,fields,6,currency,Currency,Link,Currency,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:01.561402
Advance Payment Ledger Entry,DocType,fields,7,exchange_rate,Exchange Rate,Float,,0,0,1,0,0,0,0,0,0,exchange_rate,,,,,0,0,9,2026-02-13 14:08:01.561402
Advance Payment Ledger Entry,DocType,fields,8,amount,Amount,Currency,currency,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:01.561402
Advance Payment Ledger Entry,DocType,fields,9,base_amount,Amount (Company Currency),Currency,Company:company:default_currency,0,0,1,0,0,0,0,0,0,base_amount,,,,,0,0,,2026-02-13 14:08:01.561402
Advance Payment Ledger Entry,DocType,fields,10,event,Event,Data,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:01.561402
Advance Payment Ledger Entry,DocType,fields,11,delinked,DeLinked,Check,,0,0,1,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:08:01.561402
Advance Taxes and Charges,DocType,fields,1,add_deduct_tax,Add Or Deduct,Select,"Add
Deduct",1,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:07.327157
Advance Taxes and Charges,DocType,fields,2,charge_type,Type,Select,"
Actual
On Paid Amount
On Previous Row Amount
On Previous Row Total",1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:07.327157
Advance Taxes and Charges,DocType,fields,3,row_id,Reference Row #,Data,,0,0,0,0,0,0,0,0,0,"eval:[""On Previous Row Amount"", ""On Previous Row Total""].indexOf(doc.charge_type)!==-1",,,,,0,0,,2026-02-13 14:08:07.327157
Advance Taxes and Charges,DocType,fields,4,account_head,Account Head,Link,Account,1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:07.327157
Advance Taxes and Charges,DocType,fields,5,col_break_1,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:07.327157
Advance Taxes and Charges,DocType,fields,6,description,Description,Small Text,,1,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:07.327157
Advance Taxes and Charges,DocType,fields,7,included_in_paid_amount,Considered In Paid Amount,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:08:07.327157
Advance Taxes and Charges,DocType,fields,8,set_by_item_tax_template,Set by Item Tax Template,Check,,0,0,1,1,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:08:07.327157
Advance Taxes and Charges,DocType,fields,9,is_tax_withholding_account,Is Tax Withholding Account,Check,,0,0,1,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:08:07.327157
Advance Taxes and Charges,DocType,fields,10,accounting_dimensions_section,Accounting Dimensions,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:07.327157
Advance Taxes and Charges,DocType,fields,11,cost_center,Cost Center,Link,Cost Center,0,0,0,0,0,0,0,0,0,,,,:Company,,0,0,,2026-02-13 14:08:07.327157
Advance Taxes and Charges,DocType,fields,12,dimension_col_break,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:07.327157
Advance Taxes and Charges,DocType,fields,13,project,Project,Link,Project,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:07.327157
Advance Taxes and Charges,DocType,fields,14,section_break_8,,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:07.327157
Advance Taxes and Charges,DocType,fields,15,rate,Tax Rate,Float,,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:07.327157
Advance Taxes and Charges,DocType,fields,16,section_break_9,,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:07.327157
Advance Taxes and Charges,DocType,fields,17,currency,Account Currency,Link,Currency,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:07.327157
Advance Taxes and Charges,DocType,fields,18,net_amount,Net Amount,Currency,currency,0,0,1,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:07.327157
